,title,image_id,medium_display
1027,"Sagami Province: Entrance to the Caves at Enoshima (Sagami, Enoshima iwaya no kuchi), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",7e767249-e684-9a87-0728-ee18b8cba6e4,Color woodblock print; oban
1028,"Izu Province: Hot Springs of the Shuzen Temple (Izu, Shuzenji tojiba), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",cca0db31-cde2-5b2b-6a09-f952f41c78f4,Color woodblock print; oban
1029,"Kai Province: Monkey Bridge (Kai, Saruhashi), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",ccb040c2-2641-126b-b0d2-2a838c88b587,Color woodblock print; oban
1030,"Suruga Province: The Pine Grove at Miho (Suruga, Miho no matsubara), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",ee7f612a-caab-3116-fcb0-b386d318cfcb,Color woodblock print; oban
1031,"Totomi Province: The Narrow Inlet of Inasa near Kanzan Temple on Hamana Lake at Horie (Totomi, Hamana no umi, Horie Kanzanji, Inasa no hosoe), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",dccb6ccd-2a33-05de-d8d0-ef39d68484c0,Color woodblock print; oban
1032,"Mikawa Province: Horai Temple in the Mountains (Mikawa, Horaiji sangan), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",1b9e3a00-a409-401f-701c-3e912941eb99,Color woodblock print; oban
1033,"Owari Province: Tenno Festival at Tsushima (Owari, Tsushima Tenno matsuri), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",22ea47db-92fb-f2ba-9da3-f79dfdd649b9,Color woodblock print; oban
1034,"Settsu Province: Idemi Beach at Sumiyoshi (Settsu, Sumiyoshi Idemi no hama), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",cd7c7019-1aa6-de16-6d37-7e7ffb75288b,Color woodblock print; oban
1035,"Yamato Province: Tatsuta Mountain and Tatsuta River (Yamato, Tatsutayama, Tatsutagawa), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""""",b212630c-539b-a83f-dde1-b558caea935f,Color woodblock print; oban
1036,"Yamashiro Province: The Togetsu Bridge in Mount Arashi (Yamashiro, Arashiyama Togetsukyo), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",8c7093a9-1d92-8dd8-c2d9-44d8bb3e6257,Color woodblock print; oban
1037,"Yokohama at Noge in Musashi Province (Musashi Noge Yokohama), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",8ed3f979-95df-a109-8720-9fe123d25524,Color woodblock print; oban
1038,"Shichiri Beach in Sagami Province (Sagami Shichirigahama), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",85e2e9a9-df99-1ca3-9682-c4da26b71d52,Color woodblock print; oban
1039,"Hota Beach in Awa Province (Boshu Hota no kaigan), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",b4fe3d7f-0a76-1a60-6c7b-982f4d32904d,Color woodblock print; oban
1040,"Mount Kano in Kazusa Province (Kazusa Rokusozan), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",e6d13c4d-e047-104e-05ec-61ebfed608ea,Color woodblock print; oban
1041,"Kurodo Bay in Kazusa Province (Kazusa Kurodo no ura), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",f85d4a04-7e9a-8540-a88b-2a0d1a1ba205,Color woodblock print; oban
1042,"Kogane Plain in Shimosa Province (Shimosa Koganehara), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",d3c77379-1e40-73e2-39ff-babec7979baa,Color woodblock print; oban
1043,"Inume Pass in Kai Province (Kai Inume toge), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",e057a5ed-771c-9739-18bf-2331b4351076,Color woodblock print; oban
1044,"Otsuki Plain in Kai Province (Kai Otsuki no hara), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",aed32d34-6e72-d136-8efd-2fd8f1bca489,Color woodblock print; oban
1045,"Misaka Pass in Kai Province (Kai Misakagoe), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",8d4e8309-efac-2bf2-a904-33502dda6eac,Color woodblock print; oban
1046,"Shiojiri Pass in Shinano Province (Shinano Shiojiri toge) , from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",9a226ecf-fd8f-a678-8ef1-c1b8ed8a3bce,Color woodblock print; oban
1047,"Futami Bay in Ise Province (Ise Futamigaura), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",e2ba1794-e5f3-7e25-f7db-f9c4c4889a51,Color woodblock print; oban
1048,"Pine Beach at Miho in Suruga Province (Suruga Miho no matsubara), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",ae15c8a4-036d-926e-40b9-a394f7ee66cc,Color woodblock print; oban
1049,"The Sea off Satta in Suruga Province (Suruga Satta no kaijo), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",5b66373c-97f7-70df-073f-f2d89e271ac2,Color woodblock print; oban
1050,"In the Mountains of Izu Province (Izu no sanchu), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",0ba14ed4-2a5f-9418-cd2d-e6452b2a92b8,Color woodblock print; oban
1051,"Lake at Hakone (Hakone no kosui), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",230aa7fc-4201-cb8e-bb43-502336d82aa1,Color woodblock print; oban
1052,"Entrance To Enoshima in Sagami Province (Sagami Enoshima iriguchi), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",408be3a6-e205-6290-19c4-980ee61beb6e,Color woodblock print; oban
1053,"Sagami River (Sagamigawa), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",4a153fa8-b2af-932e-1c8b-099f3cd2614c,Color woodblock print; oban
1054,"The Sea at Miura in Sagami Province (Soshu Miura no kaijo), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",85b72b8e-a206-5f61-696f-3ceadadff6e8,Color woodblock print; oban
1055,"Honmoku in Musashi Province (Musashi Honmoku no hana), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",1c5adae6-d21f-dcad-0973-3becd38cceb4,Color woodblock print; oban
1056,"The Outskirts of Koshigaya in Musashi Province (Musashi Koshigaya zai), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",1f29e467-3c51-c78a-eec7-b571282df8e8,Color woodblock print; oban
1057,"Koganei in Musashi Province (Musashi Koganei), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",d3bb757e-a6ce-7e66-7205-70f2ac4728cc,Color woodblock print; oban
1058,"View of Mount Fuji from a Teahouse at Zoshigaya (Zoshigaya Fujimi chaya), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",810d6cd2-8418-574e-7f7c-4eeed9aa2c5d,Color woodblock print; oban
1059,"Asuka Hill in the Eastern Capital (Toto Asukayama), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",c5a73feb-238f-68cf-cd06-e345fb98ad8e,Color woodblock print; oban
1060,"Ochanomizu in the Eastern Capital (Toto Ochanomizu), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",3bd858f4-3b28-1871-95f3-6c92e35cf0c9,Color woodblock print; oban
1061,"The Riverbank at Sukiya in the Eastern Capital (Toto Sukiyagashi), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",3559caf3-8d47-8f1c-77b7-a78730f83195,Color woodblock print; oban
1062,"The Suruga District in the Eastern Capital (Toto Suruga-cho), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",beb38152-724a-f569-b963-1a3215f93fb6,Color woodblock print; oban
1063,"Kasumigaseki, from the series ""One Hundred Famous Views of Edo (Meisho Edo hyakkei)""",d4c44e5e-d91b-5569-abb2-164009c44783,Color woodblock print; oban
1064,Java sparrow on cherry branch,0e5fdb5e-01d3-206f-29cd-66812cca5a65,Color woodblock print; koban
1065,"Misty Moont over the Shore at Tsukuda Island (Tsukudajima kaihen oborozuki), from the series ""Famous Places in the Eastern Capital (Toto meisho)""",5e84c071-fe1f-2367-df75-46bf78d7ad34,Color woodblock print; chutanzaku
1066,Pheasant and bamboo,448ac3b4-671f-88f2-ed63-f03d13be12d4,Color woodblock print; aitanzaku
1067,Copper pheasant and bamboo,38580e32-c594-1693-369f-cd9dbc3b301f,Color woodblock print; aitanzaku
1068,"The Temple of the Golden Pavilion (Kinkakuji), from the series ""Famous Places in Kyoto (Kyoto meisho no uchi)""",e0b38194-3874-f8b0-5b16-58cd5ef07350,Color woodblock print; oban
1069,"The Temple of the Golden Pavilion (Kinkakuji), from the series ""Famous Places in Kyoto (Kyoto meisho no uchi)""",f25a7c3c-8685-5c3f-bf96-12a610801b23,Color woodblock print; oban
1070,"Yellowtail, blowfish, and plum branch",c250cc34-73ed-3cd1-9367-ae6bfa847261,Color woodblock print; oban
1071,"Kameyama, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi no uchi),"" also known as the Gyosho Tokaido",11961b98-6bda-ae5a-dd38-dc7f07da9336,Color woodblock print; aiban
1072,"Cherry Blossoms in Full Bloom at Arashiyama (Arashiyama manka), from the series ""Famous Places in Kyoto (Kyoto meisho no uchi)""",6469fe9d-62e2-606b-3030-f3a779943ef8,Color woodblock print; oban
1073,"Ejiri: Distant View of Shimizu Harbor in Clear Weather after Snow (Ejiri, Shimizu no minato enbo, yukibare), from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi no uchi),"" also known as the Gyosho Tokaido",6c048812-3839-4336-cc8f-9735304d3beb,Color woodblock print; aiban
1074,River trout,e2484540-5bb8-24c6-8e1f-5eb16152a971,Color woodblock print; oban
1075,"Low Tide at Shinagawa (Shinagawa shiohi), section of a sheet from the series ""Cutouts of Famous Places in Edo (Harimaze Koto meisho)""",f2eb3359-a724-1a92-d295-2d161fcc2827,Color woodblock print; section of harimaze sheet
1076,"Odawara, section of sheet no. 3 from the series ""Cutout Pictures of the Tokaido (Tokaido harimaze zue)""",6504f363-e0c5-0255-a73f-bdec4e48c088,Color woodblock print; section of harimaze sheet (uncut sheet: 1939.1291)
1077,"Yokkaichi, section of sheet no. 10 from the series ""Cutout Pictures of the Tokaido (Tokaido harimaze zue)""",2aa25705-40a2-a764-79cb-0e7aafc77005,Color woodblock print; section of harimaze sheet
1078,"Miya, section of sheet no. 10 from the series ""Cutout Pictures of the Tokaido (Tokaido harimaze zue)""",c941e59a-49f0-dd90-86b1-01ede469e094,Color woodblock print; section of harimaze sheet
1079,"Hill at Fujikawa (Fujikawa sakamichi), section of sheet no. 10 from the series ""Cutouts of the Fifty-three Stations (Gojusan tsugi harimaze)""",f7acf6be-81b6-6156-6896-9d101e10a8c7,Color woodblock print; section of harimaze sheet (uncut sheet: 1939.1296)
1080,Kingfisher above a Yellow-flowered Water Plant,c53ebaea-e442-658f-58f9-ea28cf35ec45,Color woodblock print; aitanzaku
1081,"Title page and list of contents for ""One Hundred Famous Views of Edo (Meisho Edo hyakkei)""",a6eda1b4-22a1-a6fd-7f9e-bdb208129272,Color woodblock print; oban
1082,"Title page for the series ""Thirty-six Views of Mount Fuji (Meisho sanjurokkei)""",d96624ef-3d3c-fe25-664c-469f80379af8,Color woodblock print; oban
1083,"New Year in Yoshiwara (Yoshiwara seiyo), section of a sheet from the series ""Cutout Pictures of Famous Places in Edo (Edo meisho harimaze zue)""",6c6d3c4b-a84a-def6-025d-6cb90c71c1f2,Color woodblock print; section of harimaze sheet
1084,Long-tailed bird and hibiscus,1aca5097-e20a-7b23-5c52-085af25dbb1b,Color woodblock print; chutanzaku
1085,White heron and iris,378e657a-153c-bb1b-c489-8f4caefbca91,Color woodblock print; otanzaku
1086,"Swallow, yellow bird, and wisteria",3e92e5d5-3fc4-a51c-c5f8-ae67a81a5a48,Color woodblock print; chuban
1087,Kingfisher and hydrangea,244093e8-bda4-c162-2ebd-afa118a8b837,Color woodblock print; otanzaku
1088,"The Kinuta Jewel River in Settsu Province (Settsu Kinuta no Tamagawa), from the series ""Six Jewel Rivers in Various Provinces (Shokoku Mu Tamagawa)""",1b3da19b-3299-2e77-d866-8c5bffcb6a31,Color woodblock print; oban
1089,Mandarin ducks crossing icy pond amid falling leaves,017b61b5-9898-a632-e3bb-73eec901c8d8,Color woodblock print; chutanzaku
1090,"Shinmei Shrine in Shiba (Shiba Shinmeigu), from the series ""Famous Places in Edo (Edo meisho)""",d82226a9-a704-2484-c383-9b5679933055,Color woodblock print; oban
1091,"Nunobiki Waterfall in Settsu Province (Sesshu Nunobiki no taki), from an untitled series of views of the provinces",8ee1cada-168e-5fbb-6393-296346709b0e,Color woodblock print; aitanzaku
1092,"The Night Attack, Part 4 [sic; actually 5]: The Retreat across Ryogoku Bridge (Youchi yon, Ryogoku hikitori), from the series ""The Revenge of the Loyal Retainers (Chushingura)""",ef050186-de70-0b69-944a-f8fdd455926d,Color woodblock print; oban
1093,"Act 9 (Kyudanme), from the series ""The Revenge of the Loyal Retainers (Chushingura)""",5d3c3522-248f-7d3d-73f6-739a0a8a2a4d,Color woodblock print; oban
1094,"Act 8 (Hachidanme), from the series ""Storehouse of Loyal Retainers (Chushingura)""",c7f8ec1b-cabd-0dc9-ab51-4c10f97b8f87,Color woodblock print; oban
1095,"Shimada, Fujieda, Okabe, and Mariko, no. 6 from the series ""Cutouts of the Fifty-three Stations (Gojusan tsugi harimaze)""",c8590afd-dafc-c962-373b-05eca73dbda9,"Color woodblock print; oban, harimaze"
1096,"Okitsu, Ejiri, Yui, and Fuchu, no. 5 from the series ""Cutouts of the Fifty-three Stations (Gojusan tsugi harimaze)""",339108a2-7ab9-bcc9-c3a9-a934da9aa5c0,"Color woodblock print; oban, harimaze"
1097,"Yoshiwara, Hara, and Kambara, no. 4 from the series ""Cutouts of the Fifty-three Stations (Gojusan tsugi harimaze)""",35e4515f-cb98-1402-52b4-19b0746dd4e5,"Color woodblock print; oban, harimaze"
1098,"Mount Kiyozumi in Awa Province (Awa Kiyozumiyama), from the series Wrestling Matches between Mountains and Seas (Sankai mitate zumô)",,Cherrywood
1099,"Sakanoshita, Minakuchi, Tsuchiyama, and Ishibe, no. 13 from the series ""Cutouts for the Fifty-three Stations (Gojusan tsugi harimaze)""",a8f7c388-a257-db70-8bc6-ea754bb9587d,"Color woodblock print; oban, harimaze"
1100,"Offering Colza at the Kameido Tenjin Shrine (Kameido Tenjin natane no jinji), section of a sheet from the series ""Cutout Pictures of Famous Places in Edo (Edo meisho harimaze zue)""",28fc9189-21a9-5500-65dc-342ee7b45992,Color woodblock print; section of harimaze sheet
1101,"Sanya Canal and Matsuchi Hill (Sanyabori Matsuchiyama), section of a sheet from the series ""Cutouts of Famous Places in Edo (Harimaze Koto meisho)""",1ca6fccc-1820-306d-4bc0-181716e00984,Color woodblock print; section of harimaze sheet
1102,"Ise, section of sheet no. 3 from the series ""Cutout Pictures of the Provinces (Kunizukushi harimaze zue)""",2f71e33e-624e-2da1-f08c-287d02996a8b,Color woodblock print; section of harimaze sheet
1103,"Hyuga, section of sheet no. 18 from the series ""Cutout Pictures of the Provinces (Kunizukushi harimaze zue)""",3d997f82-d8fc-4dc2-e463-1b1ec1b668c6,Color woodblock print; section of harimaze sheet
1104,"Bizen, section of sheet no. 14 from the series ""Cutout Pictures of the Provinces (Kunizukushi harimaze zue)""",93b81418-6fd2-b6b7-7c49-0bdb5a45867b,Color woodblock print; section of harimaze sheet
1105,"Hiratsuka, section of sheet no. 2 from the series ""Cutout Pictures of the Tokaido (Tokaido harimaze zue)""",f02610d1-382b-a4c4-c1eb-b8e62d2c35df,Color woodblock print; section of harimaze sheet
1106,"Thunder Gate (Kaminarimon), section of a sheet from the series ""Cutout Pictures of Famous Places in Edo (Edo meisho harimaze zue)""",a4e06e58-fefe-a2ae-3d9b-11721304f084,Color woodblock print; section of harimaze sheet
1107,"Monogusa Taro, section of a sheet from the series ""Reflections of Dramas in Cutouts (Harimaze joruri kagami)""",4d7f18fe-47f6-af2f-42d6-34db320e1f04,Color woodblock print; section of harimaze sheet
1108,"Nagoya in Owari Province, section of sheet no. 4 from the series ""Cutout Pictures of the Provinces (Kunizukushi harimaze zue)""",8669af14-ab79-74c1-2340-a864165ca20e,Color woodblock print; section of harimaze sheet
1109,Peonies,12c098c7-43fa-0a8c-9c5d-485a761fd82d,Color woodblock print; chutanzaku
1110,Hibiscus,d765e8e7-7cbd-4de1-7c5a-8b64950d9797,Color woodblock print; aitanzaku
1111,White heron and iris,5c352cdb-68eb-581e-8ab0-e85a550564f9,Color woodblock print; otanzaku
1112,"Koya Jewel River in Kii Province (Kii Koya), from the series ""Six Jewel Rivers (Mu Tamagawa no uchi)""",6fa589c2-bebd-393b-fe3c-ca43c6fc0307,Color woodblock print; chutanzaku
1113,"Noji Jewel River in Yamato Province (Yamato Noji), from the series ""Six Jewel Rivers (Mu Tamagawa no uchi)""",8b6f3b63-c28c-efde-72e4-6d6e7fee49d2,Color woodblock print; chutanzaku
1114,"Noda Jewel River in Mutsu Province (Mutsu Noda), from the series ""Six Jewel Rivers (Mu Tamagawa no uchi)""",02d121c8-f680-52e8-2084-a10d11ee4631,Color woodblock print; chutanzaku
1115,"Ide Jewel River in Yamashiro Province (Yamashiro Ide), from the series ""Six Jewel Rivers (Mu Tamagawa no uchi)""",7d3042f3-2295-13bd-6b53-066c5587379c,Color woodblock print; chutanzaku
1116,"Kinuta Jewel River in Settsu Province (Settsu Kinuta), from the series ""Six Jewel Rivers (Mu Tamagawa no uchi)""",c1c1920b-6697-7292-5f34-882df72d4b3a,Color woodblock print; chutanzaku
1117,"Chofu Jewel River in Musashi Province (Musashi Chofu), from the series ""Six Jewel Rivers (Mu Tamagawa no uchi)""",898e9d97-0dc2-0d40-e89b-89662527fc3d,Color woodblock print; chutanzaku
1118,"Catching Sweetfish in the Tama River under the Autumn Moon (Tamagawa aki no tsuki ayuryo no zu), from the series ""Snow, Moon, and Flowers at Famous Places (Meisho setsugekka)""",d79aa88e-e1dd-df9e-a6c5-7ac2d6ebcd98,Color woodblock print; oban
1119,"No. 66: Echikawa, from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)""",0be3fc78-131f-b228-728c-03c034b400ac,Color woodblock print; oban
1120,"No. 42: Midono, from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)""",0360658a-7fe4-6bda-ba43-2d4cd3281eda,Color woodblock print; oban
1121,Kingfisher and hydrangea,8ffe9c0c-56b6-d769-586d-8daeccf0a331,Color woodblock print; otanzaku
1122,"Takanawa, section of a sheet from the series ""Cutout Pictures of Famous Places in Edo (Edo meisho harimaze zue)""",0f023b78-199f-0f13-202f-b9c9de516a60,Color woodblock print; section of harimaze sheet
1123,"Iris at Horikiri Village (Horikiri no sato hanashobu), section of a sheet from the series ""Cutout Pictures of Famous Places in Edo (Edo meisho harimaze zue)""",2dff90ab-b4fb-2c19-2fb8-001f618223ee,Color woodblock print; section of harimaze sheet
1124,Japanese white-eye and weeping cherry,db49d2de-2778-aa9a-765e-0650142ae62b,Color woodblock print; yotsugiriban
1125,Yellow bird and begonia,f67ebcf9-5887-826b-9f91-f77905b03348,Color woodblock print; yotsugiriban
